spot_location_1,spot_location_2,spot_location_3,gene,is_noise,clustermap
435,800,31,3,0,976.0
436,226,28,3,-1,-1.0
435,242,29,3,0,455.0
437,557,28,3,0,401.0
439,548,29,3,0,401.0
442,793,30,3,0,976.0
443,559,29,3,0,401.0
453,590,28,3,0,1441.0
456,542,28,3,0,401.0
457,601,29,3,0,1441.0
466,566,29,3,-1,-1.0
473,589,28,3,0,1441.0
483,509,29,3,0,25.0
494,508,29,3,0,25.0
496,503,28,3,0,25.0
504,514,29,3,0,25.0
513,80,32,3,0,1246.0
534,166,35,3,0,512.0
577,222,28,3,0,687.0
581,177,29,3,0,52.0
607,523,29,3,0,645.0
623,495,29,3,0,349.0
623,504,28,3,0,349.0
626,489,29,3,0,223.0
625,501,29,3,0,349.0
632,466,29,3,0,219.0
632,471,31,3,0,219.0
637,541,29,3,0,30.0
637,555,30,3,0,30.0
652,770,28,3,-1,-1.0
670,596,29,3,0,212.0
670,606,29,3,0,212.0
685,605,29,3,0,212.0
685,729,29,3,0,1031.0
691,545,29,3,0,-1.0
695,535,29,3,-1,-1.0
698,539,30,3,0,695.0
708,679,29,3,0,624.0
713,241,28,3,-1,-1.0
723,480,29,3,0,659.0
733,800,29,3,-1,-1.0
735,534,28,3,0,634.0
737,479,32,3,0,659.0
740,573,30,3,0,12.0
744,520,29,3,0,642.0
744,572,29,3,0,12.0
744,657,30,3,-1,-1.0
745,627,29,3,0,363.0
746,624,29,3,0,363.0
749,482,30,3,0,659.0
750,673,29,3,-1,-1.0
753,577,30,3,-1,-1.0
760,639,29,3,0,727.0
763,595,28,3,0,360.0
767,705,36,3,0,447.0
770,421,28,3,-1,-1.0
774,732,29,3,0,-1.0
780,747,28,3,0,1066.0
783,757,29,3,-1,-1.0
801,511,29,3,0,1413.0
804,512,29,3,0,1413.0
820,416,28,3,0,664.0
822,425,28,3,0,664.0
841,432,29,3,0,345.0
842,473,29,3,-1,-1.0
866,841,28,3,-1,-1.0
890,468,29,3,0,228.0
891,527,29,3,0,398.0
907,254,33,3,-1,-1.0
910,543,30,3,0,405.0
915,519,30,3,0,216.0
915,539,28,3,0,405.0
917,539,29,3,0,405.0
925,530,28,3,0,405.0
927,541,31,3,0,405.0
963,987,31,3,0,704.0
964,8,29,3,-1,-1.0
967,585,29,3,0,1434.0
972,915,28,3,-1,-1.0
984,280,31,3,-1,-1.0
20,525,30,3,0,33.0
23,588,30,3,0,366.0
27,583,32,3,0,366.0
39,198,31,3,0,1045.0
41,479,31,3,0,31.0
40,541,30,3,0,33.0
44,540,30,3,0,33.0
48,228,33,3,0,1312.0
57,563,29,3,0,220.0
70,564,31,3,0,1437.0
72,558,30,3,-1,-1.0
79,570,30,3,0,1437.0
81,584,30,3,0,1437.0
81,577,30,3,0,1437.0
83,571,29,3,0,1427.0
88,502,31,3,0,1405.0
92,572,30,3,0,1427.0
111,553,31,3,0,1427.0
131,559,29,3,0,1427.0
130,562,30,3,0,1427.0
131,593,31,3,0,74.0
137,81,34,3,0,1231.0
138,584,30,3,0,74.0
156,542,30,3,0,-1.0
164,527,29,3,0,-1.0
166,534,30,3,0,-1.0
173,564,30,3,0,-1.0
180,566,30,3,0,-1.0
181,605,31,3,0,666.0
185,521,31,3,0,236.0
188,611,31,3,0,666.0
193,534,29,3,0,236.0
197,535,30,3,0,236.0
202,577,35,3,0,1433.0
202,534,30,3,0,236.0
205,513,30,3,0,41.0
206,548,31,3,0,236.0
209,514,31,3,0,41.0
215,156,31,3,0,60.0
216,542,32,3,0,41.0
233,531,29,3,0,-1.0
238,566,30,3,0,1433.0
238,520,31,3,0,49.0
247,180,34,3,-1,-1.0
249,522,31,3,0,49.0
249,525,31,3,0,49.0
254,527,31,3,0,49.0
261,540,31,3,0,49.0
266,534,30,3,0,49.0
269,568,30,3,0,230.0
272,546,30,3,0,49.0
272,566,31,3,-1,-1.0
277,542,31,3,0,49.0
281,561,29,3,0,230.0
285,527,31,3,0,406.0
286,164,32,3,0,364.0
290,533,31,3,0,712.0
292,658,31,3,0,375.0
294,593,29,3,0,230.0
296,690,29,3,0,61.0
297,678,30,3,0,61.0
298,527,31,3,0,262.0
299,552,30,3,0,712.0
301,574,30,3,0,230.0
302,580,29,3,0,230.0
302,588,32,3,0,230.0
308,590,32,3,0,230.0
308,692,32,3,0,61.0
312,685,30,3,0,61.0
312,271,33,3,0,396.0
313,579,30,3,0,230.0
312,903,30,3,0,348.0
317,568,31,3,0,66.0
327,696,31,3,0,61.0
345,124,31,3,-1,-1.0
349,122,30,3,-1,-1.0
378,138,31,3,-1,-1.0
378,584,30,3,0,94.0
384,177,30,3,0,355.0
386,184,31,3,0,355.0
384,590,31,3,0,94.0
386,221,31,3,0,351.0
395,580,34,3,0,411.0
398,581,29,3,0,411.0
400,140,30,3,-1,-1.0
407,189,31,3,0,23.0
409,652,30,3,-1,-1.0
412,564,30,3,0,378.0
414,516,29,3,0,42.0
416,553,30,3,0,378.0
418,551,31,3,0,378.0
420,556,31,3,0,378.0
424,257,30,3,-1,-1.0
423,828,32,3,0,242.0
428,543,29,3,0,401.0
428,820,31,3,0,1487.0
430,601,31,3,0,211.0
430,853,31,3,-1,-1.0
433,543,31,3,0,401.0
432,550,29,3,0,401.0
433,561,30,3,0,401.0
444,598,30,3,-1,-1.0
447,767,31,3,0,976.0
451,542,31,3,0,401.0
451,725,31,3,0,402.0
455,588,30,3,0,1441.0
468,546,30,3,-1,-1.0
470,269,30,3,0,1319.0
479,245,31,3,0,24.0
497,506,30,3,0,25.0
499,688,30,3,0,379.0
506,519,30,3,0,25.0
509,149,30,3,-1,-1.0
515,521,29,3,0,1420.0
517,561,30,3,-1,-1.0
520,147,31,3,-1,-1.0
534,567,30,3,-1,-1.0
540,565,31,3,-1,-1.0
549,541,30,3,0,1421.0
551,287,30,3,0,1325.0
553,196,31,3,0,103.0
552,573,30,3,0,372.0
554,173,30,3,-1,-1.0
559,539,29,3,-1,-1.0
576,772,32,3,-1,-1.0
580,707,30,3,-1,-1.0
600,439,31,3,0,772.0
611,476,32,3,0,223.0
611,480,31,3,0,223.0
616,510,30,3,0,349.0
614,485,32,3,0,223.0
616,490,30,3,0,223.0
619,470,31,3,0,341.0
637,558,33,3,0,30.0
639,545,30,3,0,30.0
639,565,30,3,0,30.0
641,558,30,3,0,30.0
646,440,33,3,0,356.0
653,264,31,3,0,1317.0
666,191,33,3,0,785.0
668,589,30,3,0,212.0
670,377,30,3,-1,-1.0
676,603,30,3,0,212.0
683,597,29,3,0,212.0
686,613,30,3,0,212.0
695,555,31,3,0,695.0
696,548,31,3,0,695.0
697,546,29,3,0,695.0
707,446,30,3,-1,-1.0
709,532,30,3,-1,-1.0
711,604,30,3,0,353.0
711,543,31,3,0,695.0
726,476,30,3,0,659.0
727,688,31,3,0,394.0
730,580,30,3,0,354.0
731,481,31,3,0,659.0
735,360,31,3,0,58.0
740,647,31,3,-1,-1.0
744,631,31,3,0,727.0
744,560,30,3,0,354.0
752,619,31,3,0,363.0
754,471,30,3,0,659.0
754,596,30,3,0,360.0
756,613,30,3,0,1447.0
757,681,31,3,0,394.0
759,656,30,3,-1,-1.0
759,594,30,3,0,360.0
761,598,31,3,0,360.0
766,575,35,3,0,-1.0
766,711,30,3,0,447.0
768,604,30,3,0,1447.0
771,542,30,3,0,250.0
773,607,31,3,0,1447.0
773,561,31,3,0,-1.0
774,748,30,3,-1,-1.0
776,736,29,3,0,-1.0
777,551,29,3,0,250.0
778,754,30,3,-1,-1.0
781,27,31,3,-1,-1.0
783,512,30,3,0,1413.0
790,462,30,3,0,1397.0
792,531,31,3,0,250.0
791,775,29,3,0,1066.0
800,451,30,3,-1,-1.0
803,518,30,3,0,1413.0
810,405,32,3,-1,-1.0
828,435,29,3,0,664.0
833,479,30,3,-1,-1.0
846,455,31,3,-1,-1.0
863,486,29,3,-1,-1.0
881,523,35,3,0,398.0
880,523,30,3,0,398.0
882,452,31,3,0,228.0
889,471,32,3,0,228.0
892,37,31,3,0,1207.0
893,537,31,3,0,216.0
897,444,31,3,0,228.0
903,924,32,3,0,225.0
909,471,29,3,0,437.0
910,456,30,3,0,437.0
915,547,31,3,0,405.0
913,466,30,3,0,437.0
920,516,30,3,0,216.0
922,533,31,3,0,405.0
922,540,29,3,0,405.0
924,27,29,3,0,14.0
927,955,35,3,0,225.0
929,558,31,3,0,1434.0
932,936,32,3,0,225.0
938,570,31,3,0,1434.0
966,570,30,3,0,1434.0
1,323,31,3,0,-1.0
26,577,31,3,0,366.0
34,291,33,3,0,665.0
40,312,31,3,0,665.0
45,543,34,3,0,1096.0
49,573,35,3,0,220.0
77,566,31,3,0,1437.0
79,589,33,3,0,1437.0
81,582,30,3,0,1437.0
86,498,32,3,0,1405.0
86,202,32,3,-1,-1.0
87,572,30,3,0,1427.0
92,193,31,3,-1,-1.0
102,572,31,3,0,1437.0
103,132,33,3,0,674.0
113,341,31,3,0,648.0
118,593,31,3,0,74.0
120,469,31,3,0,743.0
127,587,32,3,0,74.0
131,584,34,3,0,74.0
136,568,32,3,0,1427.0
140,584,35,3,0,1444.0
144,432,32,3,0,1043.0
151,550,32,3,0,1427.0
155,539,32,3,0,-1.0
170,605,31,3,0,666.0
173,530,30,3,0,236.0
178,65,34,3,0,347.0
178,562,33,3,0,-1.0
181,569,34,3,0,-1.0
180,603,31,3,0,666.0
183,563,32,3,0,236.0
190,573,33,3,0,236.0
201,412,31,3,-1,-1.0
206,544,30,3,0,236.0
207,520,31,3,0,41.0
212,513,32,3,0,41.0
215,516,37,3,0,41.0
225,168,31,3,0,783.0
225,531,32,3,0,41.0
230,125,33,3,0,18.0
230,562,31,3,0,1433.0
241,508,32,3,0,49.0
242,564,31,3,0,1433.0
242,574,31,3,0,1433.0
249,568,31,3,0,1438.0
253,833,32,3,0,1490.0
254,159,31,3,0,364.0
260,49,33,3,0,-1.0
258,526,32,3,0,49.0
272,533,32,3,0,49.0
272,542,31,3,0,49.0
273,573,31,3,0,230.0
281,559,31,3,0,230.0
281,588,31,3,0,230.0
283,595,31,3,0,230.0
287,532,31,3,0,712.0
287,590,32,3,0,230.0
294,589,31,3,0,230.0
299,689,32,3,0,61.0
303,153,31,3,0,253.0
303,547,31,3,0,66.0
305,580,31,3,0,230.0
306,541,31,3,0,66.0
308,581,31,3,0,230.0
309,528,31,3,0,66.0
309,535,31,3,0,66.0
310,541,32,3,0,66.0
310,555,33,3,0,66.0
312,165,32,3,0,253.0
312,698,31,3,0,61.0
316,275,32,3,0,396.0
316,573,32,3,0,230.0
324,657,31,3,0,344.0
327,529,32,3,0,390.0
330,524,32,3,0,390.0
332,543,31,3,0,66.0
333,565,31,3,0,66.0
334,556,31,3,0,66.0
335,290,31,3,0,396.0
337,564,32,3,0,66.0
336,553,31,3,0,66.0
339,290,30,3,0,396.0
344,287,31,3,-1,-1.0
343,569,31,3,0,66.0
345,556,31,3,0,66.0
357,569,31,3,-1,-1.0
370,570,31,3,-1,-1.0
374,875,33,3,0,453.0
378,629,31,3,0,817.0
382,123,33,3,0,263.0
384,906,33,3,-1,-1.0
386,631,31,3,0,817.0
388,585,31,3,0,411.0
388,69,32,3,0,975.0
388,201,30,3,0,1289.0
389,550,33,3,0,1428.0
390,202,30,3,0,1289.0
391,219,31,3,0,351.0
393,197,30,3,0,1289.0
393,587,30,3,0,411.0
396,853,32,3,0,1505.0
402,543,31,3,0,378.0
408,553,31,3,0,378.0
409,866,31,3,-1,-1.0
410,212,31,3,0,351.0
409,215,31,3,0,351.0
413,583,31,3,0,-1.0
414,577,30,3,0,-1.0
414,579,31,3,0,-1.0
418,816,32,3,0,1487.0
424,267,31,3,-1,-1.0
424,789,32,3,0,425.0
427,563,33,3,0,-1.0
427,570,31,3,0,-1.0
433,770,31,3,0,976.0
432,783,31,3,0,976.0
434,39,31,3,0,958.0
433,781,32,3,0,976.0
438,722,31,3,0,724.0
440,567,31,3,0,401.0
440,540,33,3,0,401.0
440,751,32,3,-1,-1.0
446,780,35,3,0,976.0
446,545,32,3,0,401.0
447,714,31,3,0,725.0
449,772,31,3,0,976.0
452,810,31,3,-1,-1.0
460,610,31,3,0,403.0
469,543,31,3,-1,-1.0
470,602,31,3,0,1441.0
472,579,30,3,0,1441.0
473,194,32,3,0,235.0
477,144,32,3,-1,-1.0
484,606,31,3,0,1441.0
489,152,35,3,-1,-1.0
492,514,32,3,0,25.0
506,505,32,3,0,25.0
505,594,31,3,-1,-1.0
508,513,31,3,0,25.0
513,597,31,3,0,1443.0
514,511,31,3,0,25.0
514,524,32,3,0,1420.0
514,642,30,3,0,1453.0
515,599,31,3,-1,-1.0
516,513,31,3,0,25.0
520,151,31,3,-1,-1.0
528,573,31,3,-1,-1.0
533,562,31,3,-1,-1.0
534,110,32,3,0,1048.0
535,493,32,3,0,234.0
538,97,31,3,0,631.0
539,621,31,3,-1,-1.0
545,612,33,3,0,1443.0
548,605,31,3,0,1443.0
556,590,31,3,0,1443.0
556,596,31,3,0,1443.0
569,665,31,3,-1,-1.0
570,175,31,3,0,52.0
570,600,31,3,-1,-1.0
571,584,32,3,0,372.0
572,670,30,3,-1,-1.0
576,171,33,3,0,52.0
578,579,31,3,0,372.0
579,95,31,3,0,359.0
581,514,30,3,0,569.0
580,534,32,3,-1,-1.0
581,528,32,3,-1,-1.0
583,451,31,3,0,772.0
590,419,32,3,0,380.0
591,443,31,3,0,772.0
593,499,32,3,0,349.0
595,442,31,3,0,772.0
596,447,31,3,0,772.0
596,511,33,3,0,645.0
596,537,32,3,0,645.0
603,436,31,3,0,772.0
603,521,30,3,0,645.0
617,473,31,3,0,341.0
617,731,31,3,-1,-1.0
625,464,31,3,0,219.0
629,496,32,3,0,349.0
630,475,30,3,0,219.0
631,493,31,3,0,349.0
635,462,32,3,0,219.0
637,449,32,3,0,356.0
643,432,32,3,0,356.0
648,389,31,3,0,667.0
648,432,32,3,0,356.0
653,400,31,3,0,53.0
656,565,31,3,0,246.0
664,600,31,3,0,212.0
669,370,30,3,-1,-1.0
687,623,30,3,0,62.0
699,564,38,3,0,695.0
699,553,32,3,0,695.0
713,444,31,3,0,1385.0
716,537,32,3,-1,-1.0
725,692,31,3,0,394.0
727,573,31,3,0,354.0
735,473,31,3,0,659.0
737,538,31,3,0,634.0
740,474,31,3,0,659.0
745,667,31,3,0,394.0
749,680,31,3,0,394.0
750,316,32,3,-1,-1.0
754,401,31,3,0,335.0
757,596,32,3,0,360.0
756,598,31,3,0,360.0
759,604,32,3,0,1447.0
757,732,32,3,-1,-1.0
759,562,32,3,0,250.0
760,608,31,3,0,1447.0
762,146,33,3,-1,-1.0
764,544,31,3,0,250.0
765,560,31,3,0,250.0
768,583,32,3,0,360.0
774,62,30,3,-1,-1.0
774,548,32,3,0,250.0
774,728,32,3,0,-1.0
781,58,31,3,-1,-1.0
784,21,30,3,0,11.0
787,525,30,3,0,250.0
788,421,32,3,-1,-1.0
789,476,31,3,0,1397.0
790,534,35,3,0,250.0
792,474,31,3,0,1397.0
802,398,31,3,-1,-1.0
803,448,31,3,-1,-1.0
805,506,31,3,0,1413.0
809,399,31,3,-1,-1.0
817,431,31,3,0,664.0
819,444,31,3,0,664.0
820,419,32,3,0,664.0
838,244,31,3,-1,-1.0
846,852,30,3,-1,-1.0
882,531,32,3,0,398.0
885,534,32,3,0,398.0
887,531,32,3,0,398.0
890,456,30,3,0,228.0
892,506,31,3,0,216.0
893,910,33,3,0,1516.0
894,512,31,3,0,216.0
895,508,32,3,0,216.0
898,5,35,3,-1,-1.0
897,29,32,3,0,1207.0
900,456,32,3,0,228.0
902,531,31,3,0,-1.0
906,447,32,3,0,228.0
909,25,33,3,0,1207.0
914,939,32,3,0,225.0
930,537,32,3,0,405.0
955,585,32,3,0,1434.0
970,585,33,3,0,1439.0
34,532,32,3,0,33.0
46,535,31,3,0,33.0
53,578,32,3,0,220.0
54,585,33,3,0,1437.0
61,564,32,3,0,220.0
89,574,33,3,0,1427.0
126,590,34,3,0,74.0
135,581,31,3,0,74.0
159,335,33,3,0,-1.0
177,598,33,3,0,666.0
187,561,32,3,0,236.0
190,537,33,3,0,236.0
189,559,33,3,0,236.0
190,568,33,3,0,236.0
196,557,33,3,0,236.0
200,564,34,3,0,1433.0
215,566,36,3,0,1433.0
216,509,33,3,0,41.0
216,534,33,3,0,41.0
222,126,34,3,0,18.0
221,566,33,3,0,1433.0
228,595,33,3,-1,-1.0
232,566,33,3,0,1433.0
235,568,32,3,0,1433.0
228,574,38,3,0,1433.0
236,163,32,3,0,39.0
244,457,33,3,0,1387.0
251,455,33,3,0,1387.0
260,522,32,3,0,49.0
265,521,33,3,0,49.0
267,149,33,3,0,364.0
279,151,34,3,0,364.0
279,425,33,3,-1,-1.0
293,84,32,3,0,36.0
296,591,34,3,0,230.0
297,599,36,3,0,230.0
300,665,32,3,0,375.0
302,556,32,3,0,712.0
303,5,31,3,0,-1.0
304,183,32,3,0,795.0
308,696,31,3,0,61.0
310,548,32,3,0,66.0
322,273,33,3,0,396.0
326,277,33,3,0,396.0
326,522,32,3,0,390.0
326,592,32,3,0,432.0
328,585,34,3,0,432.0
330,117,34,3,-1,-1.0
333,820,32,3,0,675.0
339,557,33,3,0,66.0
344,293,32,3,0,396.0
364,582,33,3,0,94.0
373,388,33,3,0,1359.0
381,212,32,3,0,351.0
384,830,32,3,0,1491.0
389,213,32,3,0,351.0
391,821,33,3,0,519.0
392,191,32,3,0,23.0
393,384,32,3,0,1359.0
395,391,32,3,0,1359.0
397,843,33,3,0,519.0
400,185,32,3,0,23.0
399,839,33,3,0,519.0
405,206,32,3,0,527.0
407,853,31,3,0,1491.0
412,823,32,3,0,1487.0
418,843,32,3,0,242.0
418,717,36,3,0,724.0
420,516,34,3,0,42.0
421,552,31,3,0,378.0
422,559,32,3,0,378.0
424,800,32,3,0,425.0
424,825,34,3,0,242.0
426,809,33,3,0,425.0
428,783,33,3,0,976.0
429,567,33,3,0,-1.0
431,570,32,3,0,-1.0
433,589,32,3,0,211.0
434,723,32,3,0,724.0
435,606,32,3,0,211.0
437,726,33,3,0,724.0
438,556,34,3,0,401.0
438,628,32,3,0,211.0
441,548,33,3,0,401.0
445,632,34,3,0,388.0
445,740,32,3,-1,-1.0
456,600,31,3,0,1441.0
462,210,32,3,0,235.0
461,596,32,3,0,1441.0
462,710,33,3,0,379.0
463,706,32,3,0,379.0
469,341,31,3,0,1344.0
471,562,32,3,-1,-1.0
482,608,32,3,0,1441.0
490,182,33,3,-1,-1.0
492,601,33,3,0,1441.0
493,499,32,3,0,25.0
501,195,32,3,0,481.0
501,207,32,3,0,1298.0
501,509,31,3,0,25.0
506,207,33,3,0,1298.0
508,515,32,3,0,25.0
508,520,32,3,0,25.0
517,194,32,3,0,481.0
522,512,35,3,0,45.0
526,597,32,3,0,1443.0
527,169,33,3,0,512.0
536,609,32,3,0,1443.0
548,603,32,3,0,1443.0
553,601,34,3,0,1443.0
557,577,33,3,0,372.0
569,167,33,3,0,52.0
568,540,34,3,-1,-1.0
574,188,34,3,0,416.0
576,447,32,3,0,772.0
587,779,33,3,-1,-1.0
589,593,32,3,-1,-1.0
590,413,32,3,0,76.0
593,686,32,3,0,362.0
599,445,32,3,0,772.0
602,422,32,3,0,772.0
604,501,32,3,0,349.0
607,440,32,3,0,772.0
610,490,32,3,0,223.0
617,467,32,3,0,341.0
630,468,32,3,0,219.0
639,453,32,3,0,356.0
645,81,33,3,0,-1.0
649,438,32,3,0,356.0
652,562,32,3,0,246.0
655,562,33,3,0,246.0
662,384,33,3,0,53.0
665,397,33,3,0,53.0
664,393,38,3,0,53.0
679,611,33,3,0,212.0
683,606,31,3,0,212.0
683,715,32,3,0,1031.0
686,625,31,3,0,62.0
690,603,32,3,0,212.0
692,620,33,3,0,1451.0
695,578,32,3,0,695.0
698,593,31,3,0,353.0
701,264,32,3,0,694.0
702,339,32,3,0,773.0
727,581,32,3,0,107.0
739,106,37,3,-1,-1.0
738,257,32,3,-1,-1.0
745,614,36,3,0,363.0
745,620,33,3,0,363.0
753,653,32,3,0,727.0
755,683,33,3,0,394.0
757,645,33,3,0,727.0
759,653,32,3,0,727.0
761,631,34,3,0,1448.0
761,552,33,3,0,250.0
766,549,35,3,0,250.0
768,585,32,3,0,360.0
781,577,32,3,-1,-1.0
782,525,33,3,0,250.0
786,772,33,3,0,1066.0
811,505,32,3,0,1413.0
814,393,33,3,-1,-1.0
814,435,34,3,0,-1.0
820,430,31,3,0,664.0
840,483,32,3,-1,-1.0
865,459,32,3,0,224.0
883,507,32,3,0,216.0
888,513,33,3,0,216.0
894,526,32,3,0,398.0
899,461,31,3,0,228.0
900,508,32,3,0,216.0
900,917,34,3,0,225.0
904,25,33,3,0,1207.0
904,535,32,3,0,-1.0
905,473,33,3,0,437.0
908,516,32,3,0,216.0
921,541,32,3,0,405.0
1019,610,34,3,0,1154.0
23,596,37,3,0,366.0
28,591,35,3,0,366.0
33,317,32,3,0,665.0
49,567,34,3,0,220.0
55,544,32,3,0,1096.0
54,572,33,3,0,220.0
67,584,34,3,0,1437.0
87,564,33,3,0,1427.0
95,566,33,3,0,1427.0
103,538,32,3,0,1427.0
121,592,33,3,0,74.0
122,575,36,3,0,74.0
129,12,40,3,0,-1.0
130,572,33,3,0,74.0
138,563,33,3,0,1427.0
149,564,33,3,-1,-1.0
158,567,33,3,0,48.0
165,615,34,3,0,666.0
179,556,34,3,0,236.0
184,615,34,3,0,666.0
190,102,32,3,0,1259.0
194,553,35,3,0,236.0
193,561,33,3,0,236.0
207,526,34,3,0,41.0
211,586,34,3,0,1433.0
222,537,35,3,0,41.0
224,565,33,3,0,1433.0
228,556,33,3,0,1433.0
237,562,34,3,0,1433.0
249,971,34,3,0,221.0
255,511,33,3,0,49.0
257,516,34,3,0,49.0
260,641,34,3,-1,-1.0
268,511,34,3,0,49.0
277,158,33,3,0,364.0
279,155,34,3,0,364.0
280,506,35,3,0,-1.0
288,675,33,3,0,61.0
287,155,34,3,0,364.0
290,515,33,3,0,406.0
289,525,33,3,0,406.0
307,157,33,3,0,253.0
308,571,32,3,0,230.0
315,196,32,3,0,795.0
315,561,32,3,0,66.0
323,654,33,3,0,344.0
324,576,33,3,0,432.0
326,596,33,3,0,432.0
327,555,46,3,0,66.0
327,664,33,3,0,387.0
329,557,33,3,0,66.0
332,510,33,3,0,390.0
332,541,32,3,0,66.0
331,668,33,3,0,387.0
332,563,33,3,0,66.0
336,548,32,3,0,66.0
344,284,32,3,0,396.0
346,562,34,3,0,66.0
348,990,32,3,0,744.0
368,387,34,3,0,1359.0
367,555,34,3,-1,-1.0
376,464,34,3,-1,-1.0
375,563,33,3,-1,-1.0
375,585,33,3,0,94.0
379,186,33,3,0,355.0
380,807,34,3,0,519.0
380,477,34,3,-1,-1.0
382,827,33,3,0,1491.0
383,178,33,3,0,355.0
387,580,34,3,0,94.0
386,820,32,3,0,519.0
387,382,33,3,0,1359.0
391,199,33,3,0,1289.0
390,378,33,3,0,1359.0
394,202,32,3,0,1289.0
394,584,33,3,0,411.0
393,806,35,3,0,413.0
396,802,33,3,0,413.0
399,604,35,3,0,411.0
401,220,33,3,0,351.0
400,397,33,3,0,528.0
403,648,32,3,0,1455.0
404,846,33,3,0,1491.0
407,744,34,3,0,1476.0
408,869,32,3,0,-1.0
409,895,35,3,0,453.0
410,803,33,3,0,425.0
411,818,33,3,0,425.0
414,535,32,3,0,275.0
416,744,34,3,0,1476.0
422,687,33,3,-1,-1.0
422,738,33,3,0,1476.0
421,794,34,3,0,425.0
422,804,33,3,0,425.0
428,805,35,3,0,425.0
432,574,33,3,0,-1.0
432,596,32,3,0,211.0
433,570,33,3,0,-1.0
436,761,34,3,0,976.0
436,767,33,3,0,976.0
440,755,33,3,0,976.0
445,692,32,3,0,119.0
446,578,34,3,-1,-1.0
446,694,33,3,0,119.0
446,722,34,3,0,402.0
447,541,33,3,0,401.0
449,706,33,3,0,725.0
458,209,35,3,0,235.0
459,732,33,3,-1,-1.0
465,701,33,3,0,379.0
473,614,33,3,0,403.0
474,625,34,3,0,388.0
482,580,34,3,0,1441.0
485,192,33,3,0,481.0
486,513,32,3,0,25.0
486,635,37,3,0,702.0
487,650,33,3,0,388.0
492,624,35,3,-1,-1.0
492,640,34,3,0,702.0
498,608,33,3,0,403.0
508,518,32,3,0,25.0
509,509,34,3,0,25.0
512,507,33,3,0,25.0
525,594,32,3,-1,-1.0
527,529,33,3,-1,-1.0
529,501,33,3,0,234.0
531,589,33,3,-1,-1.0
531,599,33,3,0,1443.0
538,530,33,3,0,45.0
544,538,33,3,0,1421.0
548,597,34,3,0,1443.0
556,276,34,3,-1,-1.0
557,181,32,3,0,103.0
563,602,34,3,0,372.0
567,498,34,3,0,57.0
571,590,34,3,0,372.0
576,574,32,3,0,372.0
576,606,33,3,-1,-1.0
577,529,33,3,-1,-1.0
585,83,36,3,0,736.0
593,438,33,3,0,772.0
598,428,32,3,0,772.0
599,506,33,3,0,349.0
600,406,36,3,0,76.0
601,427,32,3,0,772.0
606,488,34,3,0,223.0
613,432,33,3,0,772.0
617,101,34,3,-1,-1.0
621,219,33,3,0,381.0
628,502,33,3,0,349.0
630,450,33,3,0,356.0
643,692,33,3,0,1134.0
645,391,33,3,0,667.0
644,395,34,3,0,667.0
643,429,34,3,0,356.0
643,387,35,3,0,667.0
646,552,33,3,0,30.0
652,395,36,3,0,667.0
658,558,35,3,0,246.0
662,562,33,3,0,246.0
667,402,34,3,0,53.0
673,657,33,3,0,636.0
681,614,33,3,0,212.0
685,299,33,3,-1,-1.0
687,639,34,3,0,62.0
688,570,35,3,0,695.0
690,626,33,3,0,62.0
695,565,33,3,0,695.0
695,632,33,3,0,62.0
698,637,32,3,0,62.0
700,543,33,3,0,695.0
705,542,33,3,0,695.0
717,688,34,3,0,801.0
724,544,33,3,-1,-1.0
725,552,33,3,0,354.0
727,588,33,3,0,107.0
729,47,34,3,-1,-1.0
735,814,33,3,0,108.0
742,550,33,3,0,634.0
744,480,35,3,0,659.0
747,521,33,3,0,642.0
749,467,33,3,0,659.0
751,642,34,3,0,727.0
751,706,34,3,0,447.0
755,518,33,3,0,642.0
756,550,35,3,0,250.0
757,689,33,3,0,447.0
763,602,33,3,0,1447.0
764,611,35,3,0,1447.0
771,578,33,3,0,-1.0
772,734,33,3,0,-1.0
773,601,33,3,0,1447.0
777,534,32,3,0,250.0
777,553,33,3,0,250.0
791,538,32,3,0,250.0
799,516,34,3,0,1413.0
817,425,34,3,0,664.0
819,398,33,3,-1,-1.0
826,430,35,3,0,-1.0
828,443,34,3,0,664.0
830,430,34,3,0,664.0
844,436,33,3,0,345.0
869,457,33,3,0,224.0
889,535,33,3,0,398.0
892,503,32,3,0,216.0
893,462,34,3,0,228.0
902,543,34,3,0,216.0
915,540,33,3,0,405.0
918,548,32,3,0,405.0
929,23,34,3,0,14.0
941,425,33,3,-1,-1.0
985,957,38,3,0,440.0
19,581,38,3,0,366.0
41,571,34,3,0,220.0
42,409,35,3,0,637.0
45,535,34,3,0,33.0
46,625,34,3,0,1452.0
49,609,36,3,-1,-1.0
49,589,34,3,0,1437.0
57,612,35,3,0,697.0
59,229,34,3,0,-1.0
61,587,36,3,0,1437.0
69,588,34,3,0,1437.0
75,573,34,3,0,1437.0
83,588,36,3,0,1437.0
83,598,34,3,0,1437.0
86,585,33,3,0,1437.0
89,570,34,3,0,1427.0
97,575,36,3,0,1437.0
100,616,35,3,0,486.0
106,177,36,3,-1,-1.0
115,588,33,3,0,74.0
119,590,34,3,0,74.0
123,368,34,3,0,1136.0
124,595,36,3,0,74.0
127,601,35,3,0,74.0
129,589,34,3,0,74.0
139,557,35,3,0,1427.0
141,563,40,3,0,1427.0
167,570,35,3,0,48.0
169,617,35,3,0,666.0
